Time,RemoteButtons,TouchButtons,TouchTouches,LeftIndexTrigger,RightIndexTrigger,LeftHandTrigger,RightHandTrigger,LeftTouchPosX,LeftTouchPosY,LeftTouchPosZ,LeftTouchOrientationW,LeftTouchOrientationX,LeftTouchOrientationY,LeftTouchOrientationZ,RightTouchPosX,RightTouchPosY,RightTouchPosZ,RightTouchOrientationW,RightTouchOrientationX,RightTouchOrientationY,RightTouchOrientationZ,HeadPosX,HeadPosY,HeadPosZ,HeadOrientationW,HeadOrientationX,HeadOrientationY,HeadOrientationZ,Sensor0PosX, Sensor0PosY, Sensor0PosZ, Sensor0OrientationW, Sensor0OrientationX, Sensor0OrientationY, Sensor0OrientationZ,Sensor1PosX, Sensor1PosY, Sensor1PosZ, Sensor1OrientationW, Sensor1OrientationX, Sensor1OrientationY, Sensor1OrientationZ,Sensor2PosX, Sensor2PosY, Sensor2PosZ, Sensor2OrientationW, Sensor2OrientationX, Sensor2OrientationY, Sensor2OrientationZ,Sensor3PosX, Sensor3PosY, Sensor3PosZ, Sensor3OrientationW, Sensor3OrientationX, Sensor3OrientationY, Sensor3OrientationZ
0.0177448,0,0,24672,0,0,0,0,-0.0579039,0.745696,-0.456249,-0.258741,0.411123,0.324072,0.811794,0.0521912,0.75098,-0.433121,0.181161,-0.193016,0.360242,0.894512,-0.0658832,1.15575,-0.121253,0.930944,0.163819,0.32348,-0.0432047,-1,1.18879,-1,0.92388,0,0.382683,0,1,1.18879,-1,0.92388,0,-0.382683,0,-1,1.18879,1,0.382683,0,0.92388,0,
0.0336652,0,0,24672,0,0,0,0,-0.0579039,0.745696,-0.456249,-0.258741,0.411123,0.324072,0.811794,0.0521912,0.75098,-0.433121,0.181161,-0.193016,0.360242,0.894512,-0.0658228,1.15573,-0.121342,0.930991,0.16367,0.323402,-0.043352,-1,1.18879,-1,0.92388,0,0.382683,0,1,1.18879,-1,0.92388,0,-0.382683,0,-1,1.18879,1,0.382683,0,0.92388,0,
0.0507963,0,0,24672,0,0,0,0,-0.0579039,0.745696,-0.456249,-0.258741,0.411123,0.324072,0.811794,0.0521912,0.75098,-0.433121,0.181161,-0.193016,0.360242,0.894512,-0.0657724,1.15571,-0.121422,0.931031,0.163579,0.323316,-0.0434736,-1,1.18879,-1,0.92388,0,0.382683,0,1,1.18879,-1,0.92388,0,-0.382683,0,-1,1.18879,1,0.382683,0,0.92388,0,
0.0670683,0,0,24672,0,0,0,0,-0.0579039,0.745696,-0.456249,-0.258741,0.411123,0.324072,0.811794,0.0521912,0.75098,-0.433121,0.181161,-0.193016,0.360242,0.894512,-0.0657059,1.15572,-0.121502,0.931071,0.163555,0.323196,-0.0435954,-1,1.18879,-1,0.92388,0,0.382683,0,1,1.18879,-1,0.92388,0,-0.382683,0,-1,1.18879,1,0.382683,0,0.92388,0,
0.0840281,0,0,24672,0,0,0,0,-0.0579039,0.745696,-0.456249,-0.258741,0.411123,0.324072,0.811794,0.0521912,0.75098,-0.433121,0.181161,-0.193016,0.360242,0.894512,-0.06566,1.15573,-0.121551,0.931086,0.163594,0.323121,-0.0436909,-1,1.18879,-1,0.92388,0,0.382683,0,1,1.18879,-1,0.92388,0,-0.382683,0,-1,1.18879,1,0.382683,0,0.92388,0,
0.100325,0,0,24672,0,0,0,0,-0.0579039,0.745696,-0.456249,-0.258741,0.411123,0.324072,0.811794,0.0521912,0.75098,-0.433121,0.181161,-0.193016,0.360242,0.894512,-0.0656147,1.15573,-0.1216,0.931097,0.163633,0.323059,-0.0437587,-1,1.18879,-1,0.92388,0,0.382683,0,1,1.18879,-1,0.92388,0,-0.382683,0,-1,1.18879,1,0.382683,0,0.92388,0,
0.117363,0,0,24672,0,0,0,0,-0.0579039,0.745696,-0.456249,-0.258741,0.411123,0.324072,0.811794,0.0521912,0.75098,-0.433121,0.181161,-0.193016,0.360242,0.894512,-0.0655795,1.15572,-0.121636,0.931096,0.163681,0.323038,-0.0437572,-1,1.18879,-1,0.92388,0,0.382683,0,1,1.18879,-1,0.92388,0,-0.382683,0,-1,1.18879,1,0.382683,0,0.92388,0,
0.133855,0,0,24672,0,0,0,0,-0.0579039,0.745696,-0.456249,-0.258741,0.411123,0.324072,0.811794,0.0521912,0.75098,-0.433121,0.181161,-0.193016,0.360242,0.894512,-0.0655432,1.15572,-0.121651,0.931091,0.16376,0.323012,-0.0437614,-1,1.18879,-1,0.92388,0,0.382683,0,1,1.18879,-1,0.92388,0,-0.382683,0,-1,1.18879,1,0.382683,0,0.92388,0,
0.150455,0,0,24672,0,0,0,0,-0.0579039,0.745696,-0.456249,-0.258741,0.411123,0.324072,0.811794,0.0521912,0.75098,-0.433121,0.181161,-0.193016,0.360242,0.894512,-0.0655068,1.15572,-0.121653,0.931091,0.163863,0.322957,-0.0437816,-1,1.18879,-1,0.92388,0,0.382683,0,1,1.18879,-1,0.92388,0,-0.382683,0,-1,1.18879,1,0.382683,0,0.92388,0,
0.16693,0,0,24672,0,0,0,0,-0.0579039,0.745696,-0.456249,-0.258741,0.411123,0.324072,0.811794,0.0521912,0.75098,-0.433121,0.181161,-0.193016,0.360242,0.894512,-0.0654579,1.15574,-0.121657,0.931083,0.164052,0.322885,-0.0437742,-1,1.18879,-1,0.92388,0,0.382683,0,1,1.18879,-1,0.92388,0,-0.382683,0,-1,1.18879,1,0.382683,0,0.92388,0,
0.18407,0,0,24672,0,0,0,0,-0.0579039,0.745696,-0.456249,-0.258741,0.411123,0.324072,0.811794,0.0521912,0.75098,-0.433121,0.181161,-0.193016,0.360242,0.894512,-0.0654141,1.15576,-0.121668,0.93107,0.164242,0.322833,-0.0437185,-1,1.18879,-1,0.92388,0,0.382683,0,1,1.18879,-1,0.92388,0,-0.382683,0,-1,1.18879,1,0.382683,0,0.92388,0,
0.200691,0,0,24672,0,0,0,0,-0.0579039,0.745696,-0.456249,-0.258741,0.411123,0.324072,0.811794,0.0521912,0.75098,-0.433121,0.181161,-0.193016,0.360242,0.894512,-0.0653791,1.15578,-0.121663,0.931073,0.1644,0.322756,-0.0436422,-1,1.18879,-1,0.92388,0,0.382683,0,1,1.18879,-1,0.92388,0,-0.382683,0,-1,1.18879,1,0.382683,0,0.92388,0,
0.217648,0,0,24672,0,0,0,0,-0.0579039,0.745696,-0.456249,-0.258741,0.411123,0.324072,0.811794,0.0521912,0.75098,-0.433121,0.181161,-0.193016,0.360242,0.894512,-0.0653504,1.15581,-0.121646,0.931093,0.164541,0.322632,-0.0435923,-1,1.18879,-1,0.92388,0,0.382683,0,1,1.18879,-1,0.92388,0,-0.382683,0,-1,1.18879,1,0.382683,0,0.92388,0,
0.234542,0,0,24672,0,0,0,0,-0.0579039,0.745696,-0.456249,-0.258741,0.411123,0.324072,0.811794,0.0521912,0.75098,-0.433121,0.181161,-0.193016,0.360242,0.894512,-0.0653203,1.15582,-0.121646,0.931128,0.164644,0.322482,-0.0435629,-1,1.18879,-1,0.92388,0,0.382683,0,1,1.18879,-1,0.92388,0,-0.382683,0,-1,1.18879,1,0.382683,0,0.92388,0,
0.250712,0,0,24672,0,0,0,0,-0.0579039,0.745696,-0.456249,-0.258741,0.411123,0.324072,0.811794,0.0521912,0.75098,-0.433121,0.181161,-0.193016,0.360242,0.894512,-0.0652877,1.15581,-0.121666,0.93119,0.164707,0.322275,-0.0435463,-1,1.18879,-1,0.92388,0,0.382683,0,1,1.18879,-1,0.92388,0,-0.382683,0,-1,1.18879,1,0.382683,0,0.92388,0,
